,Address,ProposedUseDescription,DecisionDate,Decision,CommunityName,Latitude,Longitude,Permit_category_new,CTrain,Year
11123,1817 18 ST SW,SINGLE DETACHED DWELLING,2014/06/05,Approval,BANKVIEW,51.03718149298828,-114.10442532949098,House,False,2014
11124,5308 THORNTON RD NW,SINGLE DETACHED DWELLING,2013/09/27,Approval,THORNCLIFFE,51.099189058420976,-114.06889105538313,House,False,2013
11125,344 PUMP HILL CR SW,SINGLE DETACHED DWELLING,2013/07/02,Approval,PUMP HILL,50.96385198238844,-114.09835456802057,House,False,2013
11126,2717 DALLAIRE AV SW,SINGLE DETACHED DWELLING,2013/05/29,Approval,GARRISON GREEN,51.002573103834884,-114.12210548604848,House,False,2013
11127,915 VARSITY ESTATES GR NW,SINGLE DETACHED DWELLING,2013/07/11,Approval,VARSITY,51.100538955828654,-114.17650019936909,House,True,2013
11128,1112 BELLEVUE AV SE,SINGLE DETACHED DWELLING,2013/09/12,Approval,RAMSAY,51.03964297008398,-114.043607371445,House,False,2013
11129,8323 33 AV NW,SINGLE DETACHED DWELLING,2013/09/20,Approval,BOWNESS,51.08798430125629,-114.20816956403227,House,False,2013
11130,131B RANCH GLEN PL NW,SEMI-DETACHED DWELLING,2013/05/23,Approval,RANCHLANDS,51.11735985272339,-114.18958435072099,House,False,2013
11131,7379 SILVER SPRINGS RD NW,SINGLE DETACHED DWELLING,2013/05/24,Approval,SILVER SPRINGS,51.1103888550268,-114.19626592394488,House,False,2013
11132,1831 BRAEMAR PL SW,SINGLE DETACHED DWELLING,2013/07/22,Approval,BRAESIDE,50.96030957179175,-114.10182685064457,House,False,2013
11133,97 REDSTONE AV NE,SINGLE DETACHED DWELLING,2013/06/12,Approval,REDSTONE,51.172832987202995,-113.96025609507315,House,False,2013
11134,843 LAKE LUCERNE DR SE,SINGLE DETACHED DWELLING,2013/05/29,Approval,LAKE BONAVISTA,50.931658020662425,-114.04140546258436,House,True,2013
11135,3 TEMPLEBOW WY NE,CONTEXTUAL SINGLE DETACHED DWELLING,2013/07/12,Approval,TEMPLE,51.095319269319496,-113.94772177891979,House,False,2013
11136,3616 58 AV SW,SINGLE DETACHED DWELLING,2013/09/05,Approval,LAKEVIEW,51.001014295538866,-114.13866345555658,House,False,2013
11137,125 SADDLELAKE GR NE,SECONDARY SUITE,2013/07/05,Approval,SADDLE RIDGE,51.128298488799075,-113.930910984091,Secondary_suite,True,2013
11138,434 PANAMOUNT BV NW,SINGLE DETACHED DWELLING,2013/07/23,Approval,PANORAMA HILLS,51.157458616848494,-114.08175179454906,House,False,2013
11139,5444 VARSITY DR NW,SINGLE DETACHED DWELLING,2013/07/10,Approval,VARSITY,51.09250306359307,-114.16794192720785,House,True,2013
11140,60 DALHOUSIE CR NW,SINGLE DETACHED DWELLING,2013/07/19,Approval,DALHOUSIE,51.108147280036256,-114.1649065505368,House,True,2013
11141,152 STRATHCONA RD SW,SINGLE DETACHED DWELLING,2013/07/22,Approval,STRATHCONA PARK,51.043403591678114,-114.17392515826954,House,False,2013
11142,2618 15A ST SW,SEMI-DETACHED DWELLING,2013/10/04,Approval,BANKVIEW,51.03075316891852,-114.09812209758257,House,False,2013
11143,4711 CORONATION DR SW,SINGLE DETACHED DWELLING,2013/08/19,Approval,BRITANNIA,51.011886438473965,-114.08676362113044,House,False,2013
11144,188 BERNARD DR NW,SINGLE DETACHED DWELLING,2013/06/03,Approval,BEDDINGTON HEIGHTS,51.134045705249,-114.08068182969777,House,False,2013
11145,2119 8 AV SE,SINGLE DETACHED DWELLING,2013/07/04,Approval,INGLEWOOD,51.03381126459251,-114.0142291167338,House,False,2013
11146,1812 BAY SHORE RD SW,SINGLE DETACHED DWELLING,2013/08/14,Approval,BAYVIEW,50.973073605758245,-114.1023906036176,House,False,2013
11147,6818 BOW CR NW,SINGLE DETACHED DWELLING,2013/09/05,Approval,BOWNESS,51.09118563308811,-114.18777685768156,House,False,2013
11148,2633 1 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2014/04/04,Approval,WEST HILLHURST,51.05357343077114,-114.12217554294865,Multi_unit,False,2014
11149,836 ROYAL AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/11/29,Approval,MOUNT ROYAL LOWER,51.03529720753542,-114.08088224458784,Multi_unit,False,2013
11150,2332 CAPITOL HILL CR NW,SINGLE DETACHED DWELLING,2013/08/30,Approval,BANFF TRAIL,51.070422760981465,-114.11458889189863,House,True,2013
11151,1307 BALDWIN CR SW,SINGLE DETACHED DWELLING,2013/09/20,Approval,BEL-AIRE,51.00019124781755,-114.08999327964656,House,False,2013
11152,6706 LAIRD CO SW,SINGLE DETACHED DWELLING,2013/06/12,Approval,LAKEVIEW,50.99376551096653,-114.12323379610335,House,False,2013
11153,11 ROSEVALE DR NW,SINGLE DETACHED DWELLING,2013/06/11,Approval,ROSEMONT,51.07773778451398,-114.0911591196824,House,False,2013
11154,8008 33 AV NW,SINGLE DETACHED DWELLING,2013/06/12,Approval,BOWNESS,51.085948796639435,-114.2038318302423,House,False,2013
11155,52 BEDRIDGE RD NE,SINGLE DETACHED DWELLING,2013/05/31,Approval,BEDDINGTON HEIGHTS,51.125674498055936,-114.06391280778912,House,False,2013
11156,175 HUNTERHORN MR NE,SECONDARY SUITE,2013/08/29,Approval,HUNTINGTON HILLS,51.11638134236657,-114.05153926172814,Secondary_suite,False,2013
11157,3916 17 ST SW,SEMI-DETACHED DWELLING,2013/06/12,Approval,ALTADORE,51.019565515659984,-114.10321149982808,House,False,2013
11158,2307 16 ST SW,SINGLE DETACHED DWELLING,2014/01/30,Approval,BANKVIEW,51.03390857031207,-114.09959180317749,House,False,2014
11159,50 ROCKYLEDGE RI NW,SINGLE DETACHED DWELLING,2013/08/02,Approval,ROCKY RIDGE,51.14445228216669,-114.25175751856243,House,False,2013
11160,5128 BARRON DR NW,SINGLE DETACHED DWELLING,2013/07/09,Approval,BRENTWOOD,51.0994814272307,-114.13031359882193,House,True,2013
11161,630 VARSITY ESTATES CR NW,SINGLE DETACHED DWELLING,2013/09/27,Approval,VARSITY,51.106480313251545,-114.1765014494265,House,True,2013
11162,115 WHITEHAVEN CR NE,SINGLE DETACHED DWELLING,2013/06/12,Approval,WHITEHORN,51.09401653994295,-113.97665140463495,House,True,2013
11163,231 LAKE MORAINE PL SE,SINGLE DETACHED DWELLING,2013/07/03,Approval,LAKE BONAVISTA,50.94245781411797,-114.06022444860407,House,True,2013
11164,226 10A ST NW,SINGLE DETACHED DWELLING,2013/11/01,Approval,HILLHURST,51.0535914556423,-114.0871458375129,House,True,2013
11165,185 PANTON WY NW,SECONDARY SUITE,2013/06/20,Approval,PANORAMA HILLS,51.170036946291745,-114.08921178212532,Secondary_suite,False,2013
11166,1602 16 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/12/18,Approval,SUNALTA,51.03868734678426,-114.09725787615268,Multi_unit,True,2013
11167,43 MALIBOU RD SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/07/05,Approval,MEADOWLARK PARK,50.998764678399574,-114.07788630773464,House,False,2013
11168,5963 SILVER RIDGE DR NW,SINGLE DETACHED DWELLING,2013/07/18,Approval,SILVER SPRINGS,51.10434086490146,-114.199773716056,House,False,2013
11169,218 SILVERADO BANK CI SW,SINGLE DETACHED DWELLING,2013/07/23,Approval,SILVERADO,50.88230444521552,-114.08285590379757,House,False,2013
11170,324 RANCHRIDGE CO NW,SINGLE DETACHED DWELLING,2013/06/19,Approval,RANCHLANDS,51.124007189498435,-114.1869355718932,House,False,2013
11171,224 HIDDEN VALLEY MR NW,SINGLE DETACHED DWELLING,2013/06/12,Approval,HIDDEN VALLEY,51.15144479914662,-114.1044194144982,House,False,2013
11172,605 7 AV NE,MULTI-RESIDENTIAL DEVELOPMENT,2013/10/11,Approval,RENFREW,51.058283622286204,-114.04914916128644,Multi_unit,False,2013
11173,499 TARACOVE ESTATE DR NE,SINGLE DETACHED DWELLING,2013/07/23,Approval,TARADALE,51.120645566968676,-113.9401694243709,House,False,2013
11174,2416 25 ST SW,CONTEXTUAL SEMI-DETACHED DWELLING,2013/07/26,Approval,RICHMOND,51.03255253448646,-114.1206252291509,House,False,2013
11175,228 VALHALLA CR NW,SINGLE DETACHED DWELLING,2013/07/26,Approval,VARSITY,51.09966722166993,-114.16327681216791,House,True,2013
11176,19 AUBURN CREST MR SE,SINGLE DETACHED DWELLING,2013/07/17,Approval,AUBURN BAY,50.88975756310655,-113.94531978638794,House,False,2013
11177,808 OAKSIDE CI SW,SINGLE DETACHED DWELLING,2013/06/19,Approval,OAKRIDGE,50.9713980861248,-114.12769497147079,House,False,2013
11178,38 TARARIDGE DR NE,SINGLE DETACHED DWELLING,2013/06/13,Approval,TARADALE,51.11256463842631,-113.94040872078823,House,False,2013
11179,65 CRANARCH CM SE,SINGLE DETACHED DWELLING,2013/06/18,Approval,CRANSTON,50.87264144385186,-113.97353027676918,House,False,2013
11180,29 EVANSVIEW PT NW,SINGLE DETACHED DWELLING,2013/06/19,Approval,EVANSTON,51.1706398017074,-114.1232499354422,House,False,2013
11181,2220 37 ST SW,SECONDARY SUITE,2013/07/12,Approval,KILLARNEY/GLENGARRY,51.033994539676726,-114.14096843517662,Secondary_suite,False,2013
11182,3825 1 ST NE,CONTEXTUAL SINGLE DETACHED DWELLING,2013/08/02,Approval,HIGHLAND PARK,51.0869114082487,-114.06009907955195,House,False,2013
11183,108 23 AV SW,APARTMENT BUILDING,2014/03/21,Approval,MISSION,51.0324123804244,-114.06507125443979,Multi_unit,False,2014
11184,48 MASSEY PL SW,SINGLE DETACHED DWELLING,2013/08/09,Approval,MAYFAIR,50.99716296692181,-114.0923569667031,House,False,2013
11185,2104 HALIFAX CR NW,SINGLE DETACHED DWELLING,2013/10/03,Approval,BANFF TRAIL,51.067961158223184,-114.10828783106057,House,True,2013
11186,1417A 1 ST NW,SEMI-DETACHED DWELLING,2013/09/19,Approval,CRESCENT HEIGHTS,51.06501357132238,-114.06517543084087,House,False,2013
11187,2606 7 AV NW,SINGLE DETACHED DWELLING,2013/08/22,Approval,WEST HILLHURST,51.05883256564937,-114.12067347408545,House,False,2013
11188,85 SADDLEMEAD CL NE,SECONDARY SUITE,2013/08/02,Approval,SADDLE RIDGE,51.131631051550244,-113.94529915707348,Secondary_suite,True,2013
11189,282 APPLESTONE PA SE,SINGLE DETACHED DWELLING,2013/08/02,Approval,APPLEWOOD PARK,51.042323769274184,-113.92440593644804,House,False,2013
11190,3934 1A ST SW,SEMI-DETACHED DWELLING,2013/08/22,Approval,PARKHILL,51.018962659573596,-114.0669029720583,House,True,2013
11192,2432 23 ST NW,SECONDARY SUITE,2013/07/05,Approval,BANFF TRAIL,51.0729442649891,-114.11498927983999,Secondary_suite,True,2013
11193,321 BRIDLERIDGE VW SW,SECONDARY SUITE,2013/07/31,Approval,BRIDLEWOOD,50.90103654222222,-114.1149591886378,Secondary_suite,False,2013
11194,67 CASTLERIDGE RD NE,SINGLE DETACHED DWELLING,2013/07/12,Approval,CASTLERIDGE,51.10970508897845,-113.95116714309641,House,False,2013
11195,836 24 AV NW,SINGLE DETACHED DWELLING,2014/01/17,Approval,MOUNT PLEASANT,51.074395881860035,-114.08113744664087,House,False,2014
11196,321 SANDSTONE DR NW,SINGLE DETACHED DWELLING,2013/07/11,Approval,SANDSTONE VALLEY,51.139914554982994,-114.09857901290023,House,False,2013
11197,505 18 ST NW,SEMI-DETACHED DWELLING,2013/09/06,Approval,WEST HILLHURST,51.056707142688964,-114.10265476428827,House,False,2013
11198,49 MALIBOU RD SW,SINGLE DETACHED DWELLING,2013/09/06,Approval,MEADOWLARK PARK,50.99824409148178,-114.07786715811103,House,False,2013
11199,1307 70 AV SW,SINGLE DETACHED DWELLING,2013/09/27,Approval,KELVIN GROVE,50.99041202946257,-114.09080936351386,House,False,2013
11200,369 NORTHMOUNT DR NW,SECONDARY SUITE,2013/07/18,Approval,HIGHWOOD,51.09474624928095,-114.0791653346196,Secondary_suite,False,2013
11201,175 SILVERADO BV SW,APARTMENT BUILDING,2013/11/29,Approval,SILVERADO,50.8864519320079,-114.08100704084463,Multi_unit,False,2013
11203,37 LISSINGTON DR SW,SINGLE DETACHED DWELLING,2013/08/16,Approval,NORTH GLENMORE PARK,51.00310114873382,-114.11142567437768,House,False,2013
11204,111 9 ST NE,APARTMENT BUILDING,2013/09/06,Approval,BRIDGELAND/RIVERSIDE,51.05281706535981,-114.04055059225271,Multi_unit,True,2013
11205,343 ABERGALE DR NE,SECONDARY SUITE,2013/08/02,Approval,ABBEYDALE,51.057615364979895,-113.93005011453054,Secondary_suite,False,2013
11206,10 SADDLELAKE PL NE,SECONDARY SUITE,2013/08/29,Approval,SADDLE RIDGE,51.126204163956956,-113.93134152246256,Secondary_suite,True,2013
11207,311 DIAMOND CO SE,SINGLE DETACHED DWELLING,2013/07/11,Approval,DIAMOND COVE,50.94454974155225,-114.01994676931892,House,False,2013
11209,436 23 AV NE,SINGLE DETACHED DWELLING,2013/07/31,Approval,WINSTON HEIGHTS/MOUNTVIEW,51.07346993579432,-114.05432327012257,House,False,2013
11210,712 WILLINGDON BV SE,SINGLE DETACHED DWELLING,2013/08/29,Approval,WILLOW PARK,50.95058374007414,-114.04748458028556,House,False,2013
11211,379 WILDWOOD DR SW,SINGLE DETACHED DWELLING,2013/07/11,Approval,WILDWOOD,51.055908867878884,-114.15720892020512,House,False,2013
11212,1208 29 ST NW,SINGLE DETACHED DWELLING,2013/09/06,Approval,ST. ANDREWS HEIGHTS,51.06306124268775,-114.13074082882076,House,False,2013
11213,9 EDELWEISS PT NW,SINGLE DETACHED DWELLING,2013/08/29,Approval,EDGEMONT,51.11665899792282,-114.13983575539595,House,False,2013
11214,659 PANORA WY NW,SECONDARY SUITE,2013/09/24,Refusal,PANORAMA HILLS,51.16939791507118,-114.09794500622594,Secondary_suite,False,2013
11215,207 LAKE PLACID GR SE,SINGLE DETACHED DWELLING,2013/08/09,Approval,LAKE BONAVISTA,50.933067829354364,-114.05872138863712,House,True,2013
11216,21 DOUGLASBANK WY SE,SINGLE DETACHED DWELLING,2013/08/28,Approval,DOUGLASDALE/GLEN,50.94887696743389,-114.01424320268849,House,False,2013
11217,228 WALDEN HT SE,SINGLE DETACHED DWELLING,2013/07/23,Approval,WALDEN,50.870764350627745,-114.03641206245113,House,False,2013
11218,1926 12 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/24,Refusal,SUNALTA,51.0427615348145,-114.10576484045865,Multi_unit,True,2014
11219,60 ELMONT RI SW,SINGLE DETACHED DWELLING,2013/07/11,Approval,SPRINGBANK HILL,51.02670577203593,-114.18851292534329,House,False,2013
11220,1725 38 ST SE,MULTI-RESIDENTIAL DEVELOPMENT,2013/11/15,Approval,FOREST LAWN,51.03839982534705,-113.97885609836656,Multi_unit,False,2013
11221,314 8 AV NE,SINGLE DETACHED DWELLING,2013/07/26,Approval,CRESCENT HEIGHTS,51.059860689588305,-114.05678261052441,House,False,2013
11222,202 20 AV NW,SEMI-DETACHED DWELLING,2013/12/06,Approval,TUXEDO PARK,51.07073600755414,-114.06428478750036,House,False,2013
11223,529 WALDEN DR SE,SINGLE DETACHED DWELLING,2013/08/09,Approval,WALDEN,50.870044906963045,-114.03718416379655,House,False,2013
11224,6011 THORNCLIFFE DR NW,SINGLE DETACHED DWELLING,2013/09/20,Refusal,THORNCLIFFE,51.10516763105198,-114.06548048351219,House,False,2013
11225,2502 15 ST SW,SEMI-DETACHED DWELLING,2014/02/13,Approval,BANKVIEW,51.03200186933466,-114.09695247521073,House,False,2014
11226,446 33 AV NW,SECONDARY SUITE,2013/07/25,Approval,HIGHLAND PARK,51.082516623481744,-114.07060723229252,Secondary_suite,False,2013
11227,152 SHAWINIGAN WY SW,SECONDARY SUITE,2013/07/25,Approval,SHAWNESSY,50.90704493219616,-114.08483616289685,Secondary_suite,True,2013
11228,916 MEMORIAL DR NW,MULTI-RESIDENTIAL DEVELOPMENT,2013/10/04,Approval,SUNNYSIDE,51.05462065125978,-114.08086881742716,Multi_unit,True,2013
11230,24 NORTHMOUNT DR NW,SINGLE DETACHED DWELLING,2014/01/07,Refusal,THORNCLIFFE,51.10277615862896,-114.06415560306438,House,False,2014
11231,423 SIMONS RD NW,SEMI-DETACHED DWELLING,2014/05/20,Approval,THORNCLIFFE,51.09937351789325,-114.07050336581557,House,False,2014
11232,135 FAWN CR SE,SINGLE DETACHED DWELLING,2013/09/26,Approval,FAIRVIEW,50.99012866396962,-114.0592007058376,House,False,2013
11233,6725 LEASIDE DR SW,SINGLE DETACHED DWELLING,2013/09/26,Approval,LAKEVIEW,50.99355402475333,-114.12981737718184,House,False,2013
11235,122 SADDLECREST CR NE,SINGLE DETACHED DWELLING,2013/08/08,Approval,SADDLE RIDGE,51.13870960257603,-113.93800270261008,House,True,2013
11236,2411 JUNIPER RD NW,SINGLE DETACHED DWELLING,2013/07/11,Approval,WEST HILLHURST,51.06251564914078,-114.11664570100422,House,False,2013
11237,2601 15 ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/08/23,Approval,BANKVIEW,51.03129495182188,-114.09725429322485,Multi_unit,False,2013
11238,1501 6 ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/03/13,Approval,BELTLINE,51.038697949696505,-114.07700664087952,Multi_unit,True,2014
11239,120 MIDRIDGE CL SE,SINGLE DETACHED DWELLING,2013/08/09,Approval,MIDNAPORE,50.920196202519406,-114.05379278202395,House,True,2013
11240,214 KINCORA HT NW,SINGLE DETACHED DWELLING,2013/07/24,Approval,KINCORA,51.15697189726011,-114.13174422434335,House,False,2013
11241,180 SHAWINIGAN DR SW,SINGLE DETACHED DWELLING,2013/08/13,Approval,SHAWNESSY,50.905235908786345,-114.08431883855572,House,True,2013
11242,1916 CAYUGA DR NW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/08/02,Approval,COLLINGWOOD,51.090300051234884,-114.10635114692407,House,False,2013
11245,2 MANOR RD SW,SINGLE DETACHED DWELLING,2013/08/28,Approval,MEADOWLARK PARK,50.99579982920765,-114.07681580018348,House,False,2013
11246,186 MARTINGLEN WY NE,SINGLE DETACHED DWELLING,2013/12/04,Refusal,MARTINDALE,51.111092366329615,-113.96946360783049,House,True,2013
11247,516 35A ST NW,SINGLE DETACHED DWELLING,2014/02/07,,PARKDALE,51.06031741744293,-114.14020698191486,House,False,2014
11248,156 SILVER SPRINGS DR NW,SINGLE DETACHED DWELLING,2013/08/14,Approval,SILVER SPRINGS,51.11028034826973,-114.18368957175173,House,False,2013
11249,929 LANSDOWNE AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/11/06,Approval,ELBOW PARK,51.01697079305914,-114.08414027344222,House,False,2013
11250,1135 LANSDOWNE AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/09/20,Approval,ELBOW PARK,51.016316479906855,-114.0865299759405,House,False,2013
11251,319 129 AV SE,SINGLE DETACHED DWELLING,2013/08/01,Approval,LAKE BONAVISTA,50.93659417720286,-114.06272481813649,House,True,2013
11252,2307 12 AV NW,SINGLE DETACHED DWELLING,2013/11/22,Approval,HOUNSFIELD HEIGHTS/BRIAR HILL,51.06309913761054,-114.11558440116265,House,True,2013
11253,7319 SILVER SPRINGS RD NW,SINGLE DETACHED DWELLING,2013/09/26,Approval,SILVER SPRINGS,51.11038576951586,-114.1928196871282,House,False,2013
11254,47 CAMBRIDGE RD NW,SINGLE DETACHED DWELLING,2013/08/21,Approval,CAMBRIAN HEIGHTS,51.07991054021645,-114.08540463411148,House,False,2013
11255,2308 JUNIPER RD NW,SINGLE DETACHED DWELLING,2013/11/15,Approval,HOUNSFIELD HEIGHTS/BRIAR HILL,51.062211722624376,-114.11568017029579,House,True,2013
11256,502 ALEXANDER CR NW,SINGLE DETACHED DWELLING,2014/01/10,Approval,ROSEDALE,51.06296899158672,-114.07185787277442,House,False,2014
11257,6708 LIVINGSTONE DR SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/08/02,Approval,LAKEVIEW,50.99355051768396,-114.13249303780336,House,False,2013
11258,9433 12 ST SW,SINGLE DETACHED DWELLING,2013/09/06,Approval,HAYSBORO,50.969827948910044,-114.09047420168751,House,True,2013
11259,2225 BROADVIEW RD NW,SINGLE DETACHED DWELLING,2013/09/17,Approval,WEST HILLHURST,51.05007716165032,-114.11189850496962,House,False,2013
11260,123 CAMBRAI AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/10/17,Approval,GARRISON WOODS,51.01763820319422,-114.11013802443364,House,False,2013
11261,69 31 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/04/17,Approval,ERLTON,51.02582599056672,-114.06244852428136,Multi_unit,True,2014
11262,1214 19 AV NW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/09/19,Approval,CAPITOL HILL,51.069758513186024,-114.08819957578928,House,True,2013
11263,8003 10 ST SW,SINGLE DETACHED DWELLING,2013/10/04,Approval,CHINOOK PARK,50.982420879765186,-114.08813812651913,House,False,2013
11264,11 BRIGHTONWOODS CR SE,SECONDARY SUITE,2013/07/18,Approval,NEW BRIGHTON,50.91696806522313,-113.94123216214085,Secondary_suite,False,2013
11265,11 WEXFORD BA SW,SINGLE DETACHED DWELLING,2013/07/23,Approval,WEST SPRINGS,51.06305773009906,-114.220271311227,House,False,2013
11266,87 HOLMWOOD AV NW,SECONDARY SUITE,2013/08/08,Approval,HIGHWOOD,51.093498443727114,-114.08090617205907,Secondary_suite,False,2013
11267,46 WALDEN CO SE,SECONDARY SUITE,2013/08/09,Approval,WALDEN,50.87356624015014,-114.03121908313007,Secondary_suite,False,2013
11268,15 CUMBERLAND DR NW,SINGLE DETACHED DWELLING,2013/08/30,Approval,CAMBRIAN HEIGHTS,51.08140969157387,-114.08711524161087,House,False,2013
11269,1326 8 AV SE,SINGLE DETACHED DWELLING,2013/12/05,Approval,INGLEWOOD,51.041487817610474,-114.03185610114616,House,False,2013
11270,359 HAWKTREE CI NW,SINGLE DETACHED DWELLING,2013/08/21,Approval,HAWKWOOD,51.13460900717264,-114.16642931774706,House,False,2013
11271,60 MAHOGANY MR SE,SINGLE DETACHED DWELLING,2013/07/24,Approval,MAHOGANY,50.90203579952527,-113.9327740071664,House,False,2013
11272,424 DOUGLASBANK CO SE,SINGLE DETACHED DWELLING,2013/07/22,Approval,DOUGLASDALE/GLEN,50.94832610661786,-114.01205929917296,House,False,2013
11273,638 VARSITY ESTATES CR NW,SINGLE DETACHED DWELLING,2013/09/13,Approval,VARSITY,51.10568371864599,-114.17585971290536,House,True,2013
11274,3370 OAKWOOD DR SW,SINGLE DETACHED DWELLING,2013/07/24,Approval,OAKRIDGE,50.96998851047029,-114.13856704177843,House,False,2013
11276,413 WOODLAND CR SE,SINGLE DETACHED DWELLING,2013/08/01,Approval,WILLOW PARK,50.96287133179914,-114.05678163191408,House,False,2013
11277,3632 UTAH DR NW,SINGLE DETACHED DWELLING,2013/08/22,Approval,UNIVERSITY HEIGHTS,51.068928717851676,-114.14018759658904,House,False,2013
11278,124 CHRISTIE KNOLL HT SW,SINGLE DETACHED DWELLING,2013/09/04,Approval,CHRISTIE PARK,51.042405497653164,-114.18671418716558,House,True,2013
11279,3804 9 ST SW,SINGLE DETACHED DWELLING,2014/02/07,Approval,ELBOW PARK,51.021505714934044,-114.0863298092662,House,False,2014
11280,12935 CANDLE CR SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/10/08,Approval,CANYON MEADOWS,50.93684983577401,-114.08615872974407,House,True,2013
11281,4504 19 AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/08/23,Approval,GLENDALE,51.035582796151964,-114.15095868112087,House,True,2013
11282,8 WESTPOINT GD SW,SINGLE DETACHED DWELLING,2013/07/24,Approval,WEST SPRINGS,51.060846606901954,-114.1930865556012,House,False,2013
11283,3013 10 ST NW,SEMI-DETACHED DWELLING,2013/11/01,Approval,ROSEMONT,51.07804079705458,-114.08531453922687,House,False,2013
11284,111 SILVERGROVE GR NW,SINGLE DETACHED DWELLING,2013/07/24,Approval,SILVER SPRINGS,51.11543616728025,-114.20070510801442,House,False,2013
11285,5007 NORQUAY DR NW,SINGLE DETACHED DWELLING,2013/09/13,Approval,NORTH HAVEN,51.098100775693204,-114.08972011171282,House,False,2013
11287,2305 35 ST SE,SINGLE DETACHED DWELLING,2013/08/22,Approval,SOUTHVIEW,51.033330884443714,-113.98323356107224,House,False,2013
11288,1411 21A ST NW,SINGLE DETACHED DWELLING,2013/08/23,Approval,HOUNSFIELD HEIGHTS/BRIAR HILL,51.06447050586847,-114.11243474793099,House,True,2013
11289,11 PROMINENCE PT SW,SEMI-DETACHED DWELLING,2013/09/13,Approval,PATTERSON,51.06073513867381,-114.17380215338079,House,False,2013
11290,1619 48 AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/11/28,Approval,ALTADORE,51.010502293231255,-114.09913444194694,House,False,2013
11291,66 ARBOUR GROVE CL NW,SEMI-DETACHED DWELLING,2013/08/08,Approval,ARBOUR LAKE,51.127546062893245,-114.20744011294994,House,False,2013
11293,548 LAKE ERIE GR SE,SINGLE DETACHED DWELLING,2013/10/25,Approval,LAKE BONAVISTA,50.94103368627945,-114.05626447482977,House,True,2013
11294,4725 6 ST SW,SINGLE DETACHED DWELLING,2013/10/09,Approval,ELBOYA,51.01155376866788,-114.07943578812086,House,False,2013
11295,824 LAKE PLACID DR SE,SINGLE DETACHED DWELLING,2013/08/01,Approval,LAKE BONAVISTA,50.93566945856101,-114.05370635929813,House,True,2013
11296,8603 ALANWOOD ST SE,SINGLE DETACHED DWELLING,2013/08/29,Approval,ACADIA,50.976939493000614,-114.05588827651779,House,False,2013
11297,61 30 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/06/12,Approval,ERLTON,51.02676848233221,-114.06200007026115,Multi_unit,True,2014
11298,1904 TECUMSEH RD SW,SINGLE DETACHED DWELLING,2013/11/07,Approval,RICHMOND,51.036709000702906,-114.11292350522626,House,False,2013
11299,2020 29 AV SW,SINGLE DETACHED DWELLING,2013/12/17,Approval,SOUTH CALGARY,51.02778228832172,-114.10804714119736,House,False,2013
11300,2010 7 AV NW,SINGLE DETACHED DWELLING,2013/10/08,Approval,WEST HILLHURST,51.05925440476755,-114.10678982743977,House,False,2013
11301,3809 8A ST SW,SINGLE DETACHED DWELLING,2014/02/07,Approval,ELBOW PARK,51.02129898662778,-114.08525158019287,House,False,2014
11302,2920 CARLETON ST SW,SINGLE DETACHED DWELLING,2013/12/18,Approval,UPPER MOUNT ROYAL,51.02740205341204,-114.08976026871694,House,False,2013
11303,220 SIENNA PARK DR SW,SINGLE DETACHED DWELLING,2013/07/31,Approval,SIGNAL HILL,51.02655599155381,-114.18706515787987,House,False,2013
11306,226 9 AV NE,SINGLE DETACHED DWELLING,2013/10/08,Approval,CRESCENT HEIGHTS,51.06076110718712,-114.05846186868608,House,False,2013
11307,222 BERWICK DR NW,SEMI-DETACHED DWELLING,2013/12/13,Approval,BEDDINGTON HEIGHTS,51.130359853112104,-114.09297167272699,House,False,2013
11308,413 12 AV NW,SINGLE DETACHED DWELLING,2013/11/07,Approval,CRESCENT HEIGHTS,51.063274164030716,-114.07082861613613,House,False,2013
11309,45 ROYAL TC NW,SINGLE DETACHED DWELLING,2013/08/22,Approval,ROYAL OAK,51.13752800559337,-114.22636642394295,House,False,2013
11310,65 MCKENZIE LAKE PT SE,SINGLE DETACHED DWELLING,2013/09/12,Approval,MCKENZIE LAKE,50.90950749008154,-113.98140200675829,House,False,2013
11311,448 SCARBORO AV SW,SINGLE DETACHED DWELLING,2014/04/10,Approval,SCARBORO,51.04255683796453,-114.10831747835871,House,True,2014
